"","community","percent_of_housing_crowded","percent_households_below_poverty","percent_aged_16_unemployed","percent_aged_25_without_high_school_diploma","percent_aged_under_18_or_over_64","per_capita_income","hardship_index","latitude_x","longitude_x","count_vacant","community_area_number","property_type","affordable_units_no"
"1291","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8264801330062,-87.6242275679961,3,35,"Mutifamily",12
"1292","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8264801330062,-87.6242275679961,3,35,"Multifamily",36
"1293","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8264801330062,-87.6242275679961,3,35,"Multifamily",80
"1294","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8264801330062,-87.6242275679961,3,35,"Multifamily",54
"1295","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8264801330062,-87.6242275679961,3,35,"Multifamily",12
"1296","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8264801330062,-87.6242275679961,3,35,"Multifamily",36
"1297","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8264801330062,-87.6242275679961,3,35,"ARO",2
"1298","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8264801330062,-87.6242275679961,3,35,"Multifamily",81
"1299","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8264801330062,-87.6242275679961,3,35,"Senior",152
"1300","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8264801330062,-87.6242275679961,3,35,"Multifamily",12
"1301","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8264801330062,-87.6242275679961,3,35,"Multifamily",72
"1302","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8264801330062,-87.6242275679961,3,35,"Multifamily",6
"1303","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8264801330062,-87.6242275679961,3,35,"Senior",120
"1304","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8264801330062,-87.6242275679961,3,35,"ARO",1
"1305","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8264801330062,-87.6242275679961,3,35,"Multifamily",80
"1306","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8264801330062,-87.6242275679961,3,35,"Multifamily",134
"1307","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8336495249961,-87.620600878791,3,35,"Multifamily",6
"1308","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8336495249961,-87.620600878791,3,35,"Mutifamily",12
"1309","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8336495249961,-87.620600878791,3,35,"Multifamily",36
"1310","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8336495249961,-87.620600878791,3,35,"Multifamily",80
"1311","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8336495249961,-87.620600878791,3,35,"Multifamily",54
"1312","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8336495249961,-87.620600878791,3,35,"Multifamily",12
"1313","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8336495249961,-87.620600878791,3,35,"Multifamily",36
"1314","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8336495249961,-87.620600878791,3,35,"ARO",2
"1315","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8336495249961,-87.620600878791,3,35,"Multifamily",81
"1316","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8336495249961,-87.620600878791,3,35,"Senior",152
"1317","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8336495249961,-87.620600878791,3,35,"Multifamily",12
"1318","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8336495249961,-87.620600878791,3,35,"Multifamily",72
"1319","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8336495249961,-87.620600878791,3,35,"Multifamily",6
"1320","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8336495249961,-87.620600878791,3,35,"Senior",120
"1321","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8336495249961,-87.620600878791,3,35,"ARO",1
"1322","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8336495249961,-87.620600878791,3,35,"Multifamily",80
"1323","Douglas",1.8,29.6,18.2,14.3,30.7,23791,47,41.8336495249961,-87.620600878791,3,35,"Multifamily",134
"1342","Fuller Park",3.2,51.2,33.9,26.6,44.9,10432,97,41.7997821363977,-87.6331326213337,1,37,"Senior",100
"1343","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",72
"1344","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",65
"1345","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",53
"1346","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",87
"1347","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",100
"1348","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",8
"1349","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Senior",24
"1350","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",180
"1351","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Supportive Housing",96
"1352","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",7
"1353","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",107
"1354","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",71
"1355","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",67
"1356","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Senior",97
"1357","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",118
"1358","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",116
"1359","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",20
"1360","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",81
"1361","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Senior",60
"1362","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",21
"1363","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",38
"1364","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",220
"1365","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",60
"1366","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Artist Live/Work Space",16
"1367","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Senior HUD 202",63
"1368","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",5
"1369","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",239
"1370","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",24
"1371","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",181
"1372","Grand Boulevard",3.3,29.3,24.3,15.9,39.5,23472,57,41.8073690672978,-87.6195383825452,1,38,"Multifamily",110
"1377","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7991501820159,-87.620951580683,5,40,"Multifamily",56
"1378","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7991501820159,-87.620951580683,5,40,"Supportive/Kinship Families",28
"1379","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7991501820159,-87.620951580683,5,40,"Artist/Family",49
"1380","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7991501820159,-87.620951580683,5,40,"Multifamily",27
"1381","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7991501820159,-87.620951580683,5,40,"Senior HUD 202",53
"1382","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7991501820159,-87.620951580683,5,40,"Multifamily",54
"1383","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7991501820159,-87.620951580683,5,40,"Senior",35
"1384","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7991501820159,-87.620951580683,5,40,"Senior",34
"1385","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7991501820159,-87.620951580683,5,40,"Multifamily",14
"1386","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7991501820159,-87.620951580683,5,40,"Multifamily",31
"1387","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7991501820159,-87.620951580683,5,40,"Multifamily",230
"1388","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7991501820159,-87.620951580683,5,40,"Multifamily",65
"1389","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7991501820159,-87.620951580683,5,40,"Multifamily",56
"1390","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7991501820159,-87.620951580683,5,40,"People with Disabilities",85
"1391","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7991501820159,-87.620951580683,5,40,"Multifamily",5
"1392","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7991501820159,-87.620951580683,5,40,"People with Disabilities",25
"1393","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7991501820159,-87.620951580683,5,40,"Multifamily",12
"1394","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7991501820159,-87.620951580683,5,40,"Multifamily",24
"1395","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7989775285888,-87.6209454245073,5,40,"Multifamily",56
"1396","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7989775285888,-87.6209454245073,5,40,"Supportive/Kinship Families",28
"1397","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7989775285888,-87.6209454245073,5,40,"Artist/Family",49
"1398","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7989775285888,-87.6209454245073,5,40,"Multifamily",27
"1399","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7989775285888,-87.6209454245073,5,40,"Senior HUD 202",53
"1400","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7989775285888,-87.6209454245073,5,40,"Multifamily",54
"1401","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7989775285888,-87.6209454245073,5,40,"Senior",35
"1402","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7989775285888,-87.6209454245073,5,40,"Senior",34
"1403","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7989775285888,-87.6209454245073,5,40,"Multifamily",14
"1404","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7989775285888,-87.6209454245073,5,40,"Multifamily",31
"1405","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7989775285888,-87.6209454245073,5,40,"Multifamily",230
"1406","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7989775285888,-87.6209454245073,5,40,"Multifamily",65
"1407","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7989775285888,-87.6209454245073,5,40,"Multifamily",56
"1408","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7989775285888,-87.6209454245073,5,40,"People with Disabilities",85
"1409","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7989775285888,-87.6209454245073,5,40,"Multifamily",5
"1410","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7989775285888,-87.6209454245073,5,40,"People with Disabilities",25
"1411","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7989775285888,-87.6209454245073,5,40,"Multifamily",12
"1412","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7989775285888,-87.6209454245073,5,40,"Multifamily",24
"1413","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7937546588799,-87.6277876210835,5,40,"Multifamily",56
"1414","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7937546588799,-87.6277876210835,5,40,"Supportive/Kinship Families",28
"1415","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7937546588799,-87.6277876210835,5,40,"Artist/Family",49
"1416","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7937546588799,-87.6277876210835,5,40,"Multifamily",27
"1417","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7937546588799,-87.6277876210835,5,40,"Senior HUD 202",53
"1418","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7937546588799,-87.6277876210835,5,40,"Multifamily",54
"1419","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7937546588799,-87.6277876210835,5,40,"Senior",35
"1420","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7937546588799,-87.6277876210835,5,40,"Senior",34
"1421","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7937546588799,-87.6277876210835,5,40,"Multifamily",14
"1422","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7937546588799,-87.6277876210835,5,40,"Multifamily",31
"1423","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7937546588799,-87.6277876210835,5,40,"Multifamily",230
"1424","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7937546588799,-87.6277876210835,5,40,"Multifamily",65
"1425","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7937546588799,-87.6277876210835,5,40,"Multifamily",56
"1426","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7937546588799,-87.6277876210835,5,40,"People with Disabilities",85
"1427","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7937546588799,-87.6277876210835,5,40,"Multifamily",5
"1428","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7937546588799,-87.6277876210835,5,40,"People with Disabilities",25
"1429","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7937546588799,-87.6277876210835,5,40,"Multifamily",12
"1430","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7937546588799,-87.6277876210835,5,40,"Multifamily",24
"1431","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7990351704434,-87.6209473533097,5,40,"Multifamily",56
"1432","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7990351704434,-87.6209473533097,5,40,"Supportive/Kinship Families",28
"1433","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7990351704434,-87.6209473533097,5,40,"Artist/Family",49
"1434","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7990351704434,-87.6209473533097,5,40,"Multifamily",27
"1435","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7990351704434,-87.6209473533097,5,40,"Senior HUD 202",53
"1436","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7990351704434,-87.6209473533097,5,40,"Multifamily",54
"1437","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7990351704434,-87.6209473533097,5,40,"Senior",35
"1438","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7990351704434,-87.6209473533097,5,40,"Senior",34
"1439","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7990351704434,-87.6209473533097,5,40,"Multifamily",14
"1440","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7990351704434,-87.6209473533097,5,40,"Multifamily",31
"1441","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7990351704434,-87.6209473533097,5,40,"Multifamily",230
"1442","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7990351704434,-87.6209473533097,5,40,"Multifamily",65
"1443","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7990351704434,-87.6209473533097,5,40,"Multifamily",56
"1444","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7990351704434,-87.6209473533097,5,40,"People with Disabilities",85
"1445","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7990351704434,-87.6209473533097,5,40,"Multifamily",5
"1446","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7990351704434,-87.6209473533097,5,40,"People with Disabilities",25
"1447","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7990351704434,-87.6209473533097,5,40,"Multifamily",12
"1448","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7990351704434,-87.6209473533097,5,40,"Multifamily",24
"1449","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7884767080141,-87.6206847805194,5,40,"Multifamily",56
"1450","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7884767080141,-87.6206847805194,5,40,"Supportive/Kinship Families",28
"1451","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7884767080141,-87.6206847805194,5,40,"Artist/Family",49
"1452","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7884767080141,-87.6206847805194,5,40,"Multifamily",27
"1453","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7884767080141,-87.6206847805194,5,40,"Senior HUD 202",53
"1454","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7884767080141,-87.6206847805194,5,40,"Multifamily",54
"1455","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7884767080141,-87.6206847805194,5,40,"Senior",35
"1456","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7884767080141,-87.6206847805194,5,40,"Senior",34
"1457","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7884767080141,-87.6206847805194,5,40,"Multifamily",14
"1458","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7884767080141,-87.6206847805194,5,40,"Multifamily",31
"1459","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7884767080141,-87.6206847805194,5,40,"Multifamily",230
"1460","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7884767080141,-87.6206847805194,5,40,"Multifamily",65
"1461","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7884767080141,-87.6206847805194,5,40,"Multifamily",56
"1462","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7884767080141,-87.6206847805194,5,40,"People with Disabilities",85
"1463","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7884767080141,-87.6206847805194,5,40,"Multifamily",5
"1464","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7884767080141,-87.6206847805194,5,40,"People with Disabilities",25
"1465","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7884767080141,-87.6206847805194,5,40,"Multifamily",12
"1466","Washington Park",5.6,42.1,28.6,25.4,42.8,13785,88,41.7884767080141,-87.6206847805194,5,40,"Multifamily",24
"1472","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7746364073881,-87.6033672227895,4,42,"Multifamily",64
"1473","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7746364073881,-87.6033672227895,4,42,"Multifamily",55
"1474","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7746364073881,-87.6033672227895,4,42,"Multifamily",12
"1475","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7746364073881,-87.6033672227895,4,42,"Multifamily",18
"1476","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7746364073881,-87.6033672227895,4,42,"Multifamily",15
"1477","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7746364073881,-87.6033672227895,4,42,"Multifamily",33
"1478","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7746364073881,-87.6033672227895,4,42,"Multifamily",42
"1479","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7746364073881,-87.6033672227895,4,42,"Multifamily",33
"1480","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7746364073881,-87.6033672227895,4,42,"Multifamily",6
"1481","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7746364073881,-87.6033672227895,4,42,"Senior",65
"1482","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7746364073881,-87.6033672227895,4,42,"Multifamily",6
"1483","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7746364073881,-87.6033672227895,4,42,"Multifamily",67
"1484","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7746364073881,-87.6033672227895,4,42,"Multifamily",63
"1485","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7746364073881,-87.6033672227895,4,42,"Multifamily",117
"1486","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7746364073881,-87.6033672227895,4,42,"Multifamily",67
"1487","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7746364073881,-87.6033672227895,4,42,"Senior",17
"1488","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7746364073881,-87.6033672227895,4,42,"Multifamily",84
"1489","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7762809847202,-87.6131240360228,4,42,"Multifamily",64
"1490","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7762809847202,-87.6131240360228,4,42,"Multifamily",55
"1491","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7762809847202,-87.6131240360228,4,42,"Multifamily",12
"1492","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7762809847202,-87.6131240360228,4,42,"Multifamily",18
"1493","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7762809847202,-87.6131240360228,4,42,"Multifamily",15
"1494","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7762809847202,-87.6131240360228,4,42,"Multifamily",33
"1495","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7762809847202,-87.6131240360228,4,42,"Multifamily",42
"1496","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7762809847202,-87.6131240360228,4,42,"Multifamily",33
"1497","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7762809847202,-87.6131240360228,4,42,"Multifamily",6
"1498","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7762809847202,-87.6131240360228,4,42,"Senior",65
"1499","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7762809847202,-87.6131240360228,4,42,"Multifamily",6
"1500","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7762809847202,-87.6131240360228,4,42,"Multifamily",67
"1501","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7762809847202,-87.6131240360228,4,42,"Multifamily",63
"1502","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7762809847202,-87.6131240360228,4,42,"Multifamily",117
"1503","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7762809847202,-87.6131240360228,4,42,"Multifamily",67
"1504","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7762809847202,-87.6131240360228,4,42,"Senior",17
"1505","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7762809847202,-87.6131240360228,4,42,"Multifamily",84
"1506","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7784810647843,-87.6016255723803,4,42,"Multifamily",64
"1507","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7784810647843,-87.6016255723803,4,42,"Multifamily",55
"1508","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7784810647843,-87.6016255723803,4,42,"Multifamily",12
"1509","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7784810647843,-87.6016255723803,4,42,"Multifamily",18
"1510","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7784810647843,-87.6016255723803,4,42,"Multifamily",15
"1511","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7784810647843,-87.6016255723803,4,42,"Multifamily",33
"1512","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7784810647843,-87.6016255723803,4,42,"Multifamily",42
"1513","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7784810647843,-87.6016255723803,4,42,"Multifamily",33
"1514","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7784810647843,-87.6016255723803,4,42,"Multifamily",6
"1515","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7784810647843,-87.6016255723803,4,42,"Senior",65
"1516","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7784810647843,-87.6016255723803,4,42,"Multifamily",6
"1517","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7784810647843,-87.6016255723803,4,42,"Multifamily",67
"1518","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7784810647843,-87.6016255723803,4,42,"Multifamily",63
"1519","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7784810647843,-87.6016255723803,4,42,"Multifamily",117
"1520","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7784810647843,-87.6016255723803,4,42,"Multifamily",67
"1521","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7784810647843,-87.6016255723803,4,42,"Senior",17
"1522","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.7784810647843,-87.6016255723803,4,42,"Multifamily",84
"1523","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.770932985191,-87.6069743374879,4,42,"Multifamily",64
"1524","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.770932985191,-87.6069743374879,4,42,"Multifamily",55
"1525","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.770932985191,-87.6069743374879,4,42,"Multifamily",12
"1526","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.770932985191,-87.6069743374879,4,42,"Multifamily",18
"1527","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.770932985191,-87.6069743374879,4,42,"Multifamily",15
"1528","Woodlawn",2.9,30.7,23.4,16.5,36.1,18672,58,41.770932985191,-87.6069743374879,4,42,"Multifamily",33
